"x: 0.5019831657409668
y: 0.5068097710609436
z: 9.668607248158878e-09
","x: 0.49964261054992676
y: 0.5114914774894714
z: -0.0003792649367824197
","x: 0.49295639991760254
y: 0.5189288854598999
z: -0.0001061765942722559
","x: 0.4867364466190338
y: 0.5245583653450012
z: -4.44290490122512e-05
","x: 0.48270535469055176
y: 0.5295480489730835
z: 0.00018638637266121805
","x: 0.49038395285606384
y: 0.5332754254341125
z: 0.0008722019265405834
","x: 0.4853842854499817
y: 0.5459686517715454
z: -0.0003772309282794595
","x: 0.4820149540901184
y: 0.5536376237869263
z: -0.0015342020196840167
","x: 0.4794083535671234
y: 0.5595716238021851
z: -0.002342918887734413
","x: 0.4865521192550659
y: 0.5338529944419861
z: -0.00010582497634459287
","x: 0.47933775186538696
y: 0.5448719263076782
z: -0.0011580290738493204
","x: 0.47444480657577515
y: 0.5500150322914124
z: -0.0022043497301638126
","x: 0.47036394476890564
y: 0.5539868474006653
z: -0.002894579665735364
","x: 0.4837333858013153
y: 0.5325211882591248
z: -0.00134711479768157
","x: 0.47574493288993835
y: 0.541540265083313
z: -0.002616187557578087
","x: 0.4707375764846802
y: 0.5457442402839661
z: -0.0034195692278444767
","x: 0.46650606393814087
y: 0.5493366122245789
z: -0.003914893139153719
","x: 0.4817832112312317
y: 0.5296593308448792
z: -0.002663205610588193
","x: 0.4749342203140259
y: 0.5366237163543701
z: -0.003598069306463003
","x: 0.470342218875885
y: 0.5406067371368408
z: -0.00349412695504725
","x: 0.46632686257362366
y: 0.544022262096405
z: -0.0033005508594214916
"
"x: 0.5026657581329346
y: 0.5081282258033752
z: 3.774642820530971e-08
","x: 0.49271267652511597
y: 0.5052518248558044
z: -0.0005781893851235509
","x: 0.48304641246795654
y: 0.5098519921302795
z: -0.00047277752310037613
","x: 0.47797641158103943
y: 0.5146851539611816
z: -0.0007211194024421275
","x: 0.4754391312599182
y: 0.5181692838668823
z: -0.0009810535702854395
","x: 0.4792596697807312
y: 0.5259111523628235
z: 0.0008026764844544232
","x: 0.47177428007125854
y: 0.53314208984375
z: -0.0005280878394842148
","x: 0.46692079305648804
y: 0.5370178818702698
z: -0.0018880820134654641
","x: 0.46322914958000183
y: 0.5399896502494812
z: -0.002990024397149682
","x: 0.4828350245952606
y: 0.5325949192047119
z: -0.00038257151027210057
","x: 0.47603529691696167
y: 0.5418851971626282
z: -0.0016841890756040812
","x: 0.4715501070022583
y: 0.5468389987945557
z: -0.0029953522607684135
","x: 0.4680509567260742
y: 0.5509048104286194
z: -0.00393042853102088
","x: 0.4879603087902069
y: 0.5369746685028076
z: -0.0019377453718334436
","x: 0.482975572347641
y: 0.5488781929016113
z: -0.003794636344537139
","x: 0.48010241985321045
y: 0.5560903549194336
z: -0.005582220386713743
","x: 0.4776616096496582
y: 0.5622413754463196
z: -0.00678717065602541
","x: 0.4939730167388916
y: 0.5392765998840332
z: -0.0035414171870797873
","x: 0.4929347336292267
y: 0.5510548949241638
z: -0.0060177817940711975
","x: 0.4926337003707886
y: 0.5591235160827637
z: -0.007664467208087444
","x: 0.4925501346588135
y: 0.5662376880645752
z: -0.008641097694635391
"
"x: 0.5023056864738464
y: 0.5084440112113953
z: 2.0247416188112766e-08
","x: 0.4942842125892639
y: 0.5068103075027466
z: -0.0008248812519013882
","x: 0.4846562445163727
y: 0.5115290284156799
z: -0.0006328513263724744
","x: 0.479134738445282
y: 0.5167298913002014
z: -0.000575732090510428
","x: 0.4768916666507721
y: 0.5221750736236572
z: -0.0003702550893649459
","x: 0.4825897216796875
y: 0.528660774230957
z: 0.0005078715039417148
","x: 0.476870059967041
y: 0.540314257144928
z: -0.0004925566026940942
","x: 0.4735252857208252
y: 0.5470631122589111
z: -0.0015937169082462788
","x: 0.4711318910121918
y: 0.5524078011512756
z: -0.0024592315312474966
","x: 0.4843005836009979
y: 0.5335119962692261
z: -0.00030433788197115064
","x: 0.4776622951030731
y: 0.5447347164154053
z: -0.0011443854309618473
","x: 0.4728652238845825
y: 0.5504243969917297
z: -0.002349595306441188
","x: 0.4689064025878906
y: 0.554764449596405
z: -0.0032532657496631145
","x: 0.4871699810028076
y: 0.5366331338882446
z: -0.0013964360114187002
","x: 0.48086124658584595
y: 0.5471053719520569
z: -0.00246607419103384
","x: 0.47618967294692993
y: 0.5523370504379272
z: -0.003699138294905424
","x: 0.4721413254737854
y: 0.5565959811210632
z: -0.004633716307580471
","x: 0.4909263253211975
y: 0.5382339358329773
z: -0.002582065761089325
","x: 0.4882206916809082
y: 0.548708438873291
z: -0.003904967801645398
","x: 0.48643073439598083
y: 0.555482804775238
z: -0.00453315069898963
","x: 0.4851069450378418
y: 0.5611078143119812
z: -0.004892596043646336
"
"x: 0.502657413482666
y: 0.5083273649215698
z: 2.353983497016543e-08
","x: 0.49403154850006104
y: 0.5057598948478699
z: -0.0007307992200367153
","x: 0.48461878299713135
y: 0.5102868676185608
z: -0.0006360086263157427
","x: 0.47933512926101685
y: 0.5155056118965149
z: -0.0007793522672727704
","x: 0.47659143805503845
y: 0.5204954147338867
z: -0.0008640123996883631
","x: 0.48080021142959595
y: 0.5255310535430908
z: 0.00032161170383915305
","x: 0.47397053241729736
y: 0.5346663594245911
z: -0.0007981418166309595
","x: 0.4698636829853058
y: 0.5405322909355164
z: -0.0018943343311548233
","x: 0.4669213891029358
y: 0.5451407432556152
z: -0.0028692451305687428
","x: 0.4834473729133606
y: 0.5317668318748474
z: -0.0007590344175696373
","x: 0.47665858268737793
y: 0.5422524809837341
z: -0.0019323218148201704
","x: 0.47223880887031555
y: 0.5481966137886047
z: -0.003175046294927597
","x: 0.4685952067375183
y: 0.5530405044555664
z: -0.004137672483921051
","x: 0.48765361309051514
y: 0.5361723899841309
z: -0.0021278494969010353
","x: 0.48153820633888245
y: 0.5474225282669067
z: -0.003820618847385049
","x: 0.4781452715396881
y: 0.5538889169692993
z: -0.0054386090487241745
","x: 0.4752090871334076
y: 0.5593714714050293
z: -0.006614898331463337
","x: 0.4928893446922302
y: 0.5389665961265564
z: -0.003534214571118355
","x: 0.4912979006767273
y: 0.5501975417137146
z: -0.005931121297180653
","x: 0.49071836471557617
y: 0.5577155947685242
z: -0.007436629384756088
","x: 0.49039193987846375
y: 0.5641694068908691
z: -0.008325601927936077
"
"x: 0.5011683702468872
y: 0.5070021152496338
z: 4.3558334716919944e-09
","x: 0.5019320249557495
y: 0.515303373336792
z: -0.0009563034400343895
","x: 0.49695417284965515
y: 0.5244548320770264
z: -0.0012989784590899944
","x: 0.4907943606376648
y: 0.5302634835243225
z: -0.0017962133279070258
","x: 0.4863820970058441
y: 0.5344439744949341
z: -0.002112983027473092
","x: 0.49217960238456726
y: 0.5365861058235168
z: -0.00011500728578539565
","x: 0.4874249994754791
y: 0.5494476556777954
z: -0.002094628755003214
","x: 0.48443594574928284
y: 0.5576995611190796
z: -0.0037381823640316725
","x: 0.4823908805847168
y: 0.5641897320747375
z: -0.004775334615260363
","x: 0.4863966107368469
y: 0.5350503921508789
z: -0.001043548691086471
","x: 0.4793996810913086
y: 0.5464202165603638
z: -0.0024017721880227327
","x: 0.4746231436729431
y: 0.5522199869155884
z: -0.003478225553408265
","x: 0.47061511874198914
y: 0.5565122365951538
z: -0.004205395467579365
","x: 0.48181527853012085
y: 0.5311666131019592
z: -0.00229325657710433
","x: 0.4738970696926117
y: 0.5404719710350037
z: -0.003732832847163081
","x: 0.4692850708961487
y: 0.5446671843528748
z: -0.0042711785063147545
","x: 0.4653698801994324
y: 0.5480703115463257
z: -0.004573281388729811
","x: 0.47833460569381714
y: 0.5256459712982178
z: -0.00370008684694767
","x: 0.4714330732822418
y: 0.5321905016899109
z: -0.004546699114143848
","x: 0.46713000535964966
y: 0.5359556078910828
z: -0.004140550270676613
","x: 0.46349814534187317
y: 0.5390680432319641
z: -0.0037043807096779346
"
"x: 0.5031160116195679
y: 0.5080631971359253
z: 3.316703356404105e-08
","x: 0.49259138107299805
y: 0.5053476691246033
z: -0.00032729763188399374
","x: 0.4833276867866516
y: 0.5108417868614197
z: -1.5230551980494056e-05
","x: 0.4786616563796997
y: 0.5166788697242737
z: -0.0001677534746704623
","x: 0.47600695490837097
y: 0.5208115577697754
z: -0.00037376146065071225
","x: 0.479124516248703
y: 0.5250847339630127
z: 0.0013478725450113416
","x: 0.47185325622558594
y: 0.5322355031967163
z: 5.6578679505037144e-05
","x: 0.46702131628990173
y: 0.5361695885658264
z: -0.0013665128499269485
","x: 0.4632778465747833
y: 0.5392642617225647
z: -0.002572112251073122
","x: 0.4825427532196045
y: 0.5319504737854004
z: 2.261941335746087e-05
","x: 0.4755157232284546
y: 0.5408602952957153
z: -0.001183713204227388
","x: 0.4709663689136505
y: 0.5457132458686829
z: -0.0024784451816231012
","x: 0.4673705995082855
y: 0.5495331883430481
z: -0.003472309559583664
","x: 0.4876921474933624
y: 0.5364197492599487
z: -0.0017035175114870071
","x: 0.48227038979530334
y: 0.5480104088783264
z: -0.003495674580335617
","x: 0.4791763722896576
y: 0.5550760626792908
z: -0.0052808490581810474
","x: 0.4765489101409912
y: 0.5610302686691284
z: -0.006537914741784334
","x: 0.49398642778396606
y: 0.5389606356620789
z: -0.003482879139482975
","x: 0.4923136234283447
y: 0.5504596829414368
z: -0.005911058746278286
","x: 0.49178144335746765
y: 0.5584287047386169
z: -0.0075773256830871105
","x: 0.49171575903892517
y: 0.565426230430603
z: -0.008614948019385338
"
"x: 0.5019031763076782
y: 0.5070512294769287
z: 1.5102665784638702e-09
","x: 0.5033614039421082
y: 0.5171476006507874
z: -0.0005001786048524082
","x: 0.4991445541381836
y: 0.5270212888717651
z: -0.0008531377534382045
","x: 0.4940793216228485
y: 0.5332318544387817
z: -0.0015553233679383993
","x: 0.49008074402809143
y: 0.5370330810546875
z: -0.0021489879582077265
","x: 0.492872416973114
y: 0.5374292731285095
z: 0.0007005302468314767
","x: 0.4881718158721924
y: 0.5500344038009644
z: -0.001201388891786337
","x: 0.485100656747818
y: 0.558404266834259
z: -0.0028966953977942467
","x: 0.4830266237258911
y: 0.5649212598800659
z: -0.0039844089187681675
","x: 0.48662400245666504
y: 0.5352263450622559
z: -0.0005324179073795676
","x: 0.47973254323005676
y: 0.5468488335609436
z: -0.001670817262493074
","x: 0.47485923767089844
y: 0.552743136882782
z: -0.0027501422446221113
","x: 0.4708230793476105
y: 0.5569924116134644
z: -0.003557970281690359
","x: 0.4815749228000641
y: 0.5308052897453308
z: -0.002094140276312828
","x: 0.4737734794616699
y: 0.5404444932937622
z: -0.0032656430266797543
","x: 0.4691511392593384
y: 0.5446145534515381
z: -0.0037314072251319885
","x: 0.46528199315071106
y: 0.5478790402412415
z: -0.004038880113512278
","x: 0.4776405096054077
y: 0.5247491598129272
z: -0.0038057449273765087
","x: 0.4706885814666748
y: 0.5313513875007629
z: -0.004253883846104145
","x: 0.4662942588329315
y: 0.5349029898643494
z: -0.0036518857814371586
","x: 0.4627062678337097
y: 0.5378589034080505
z: -0.003154959762468934
"
"x: 0.5014768242835999
y: 0.5077104568481445
z: 2.02943510885234e-08
","x: 0.5024609565734863
y: 0.5164712071418762
z: -0.0009393183281645179
","x: 0.4979991316795349
y: 0.5264987945556641
z: -0.0014022155664861202
","x: 0.49264228343963623
y: 0.5329453349113464
z: -0.002015131525695324
","x: 0.48863664269447327
y: 0.536747395992279
z: -0.0024866843596100807
","x: 0.4922219514846802
y: 0.5371058583259583
z: 5.4122498113429174e-05
","x: 0.4869627058506012
y: 0.5495695471763611
z: -0.001599617418833077
","x: 0.48368600010871887
y: 0.5564671754837036
z: -0.002941723447293043
","x: 0.481350302696228
y: 0.5615465641021729
z: -0.0038255746476352215
","x: 0.4862403869628906
y: 0.5354312062263489
z: -0.0009310369496233761
","x: 0.47906580567359924
y: 0.5461295247077942
z: -0.002176849637180567
","x: 0.4741886258125305
y: 0.5511260032653809
z: -0.003274153219535947
","x: 0.4701685309410095
y: 0.5547539591789246
z: -0.003990031313151121
","x: 0.4816190302371979
y: 0.531550943851471
z: -0.0022504704538732767
","x: 0.4740211069583893
y: 0.540786862373352
z: -0.0035582855343818665
","x: 0.4694882333278656
y: 0.5448446273803711
z: -0.004054227843880653
","x: 0.4656583070755005
y: 0.5481117963790894
z: -0.004337573889642954
","x: 0.47817859053611755
y: 0.5262635946273804
z: -0.0037391858641058207
","x: 0.4715467393398285
y: 0.5331494808197021
z: -0.004506704397499561
","x: 0.46751224994659424
y: 0.5367321372032166
z: -0.004139040596783161
","x: 0.4641491770744324
y: 0.5397423505783081
z: -0.003737244987860322
"
"x: 0.5015302300453186
y: 0.5080957412719727
z: 2.0588553084621708e-08
","x: 0.5018589496612549
y: 0.5159095525741577
z: -0.0009220580686815083
","x: 0.4969702959060669
y: 0.5255342125892639
z: -0.0012391116470098495
","x: 0.4914003610610962
y: 0.532020628452301
z: -0.0016749934293329716
","x: 0.48720937967300415
y: 0.5361716747283936
z: -0.0019390867091715336
","x: 0.49148625135421753
y: 0.5363239645957947
z: 0.0001738033606670797
","x: 0.4852513372898102
y: 0.5480759143829346
z: -0.0012265123659744859
","x: 0.48146843910217285
y: 0.5542147755622864
z: -0.0023475131019949913
","x: 0.4787377417087555
y: 0.5587416291236877
z: -0.003091299207881093
","x: 0.4861770272254944
y: 0.5351051688194275
z: -0.0006735521019436419
","x: 0.4786255955696106
y: 0.5454274415969849
z: -0.0018253400921821594
","x: 0.4737602174282074
y: 0.5503250956535339
z: -0.002847519004717469
","x: 0.46975746750831604
y: 0.5539834499359131
z: -0.003486771835014224
","x: 0.48200368881225586
y: 0.5317499041557312
z: -0.0018307232530787587
","x: 0.47427788376808167
y: 0.5408700108528137
z: -0.0030499708373099566
","x: 0.46973657608032227
y: 0.5450761914253235
z: -0.0035641323775053024
","x: 0.46588584780693054
y: 0.5484675168991089
z: -0.0038595928344875574
","x: 0.4788362979888916
y: 0.5268955826759338
z: -0.0031458940356969833
","x: 0.47215506434440613
y: 0.5337840914726257
z: -0.0038830761332064867
","x: 0.4681611955165863
y: 0.5374935269355774
z: -0.0035811017733067274
","x: 0.46482574939727783
y: 0.5406246185302734
z: -0.0032219362910836935
"
"x: 0.5029881000518799
y: 0.5087582468986511
z: 3.761164890647706e-08
","x: 0.4929370880126953
y: 0.5057329535484314
z: -0.0005152956582605839
","x: 0.4837484061717987
y: 0.5107269883155823
z: -0.00034800535649992526
","x: 0.4790288209915161
y: 0.5161129236221313
z: -0.0006039348081685603
","x: 0.476557195186615
y: 0.5203675031661987
z: -0.0008738181786611676
","x: 0.47962087392807007
y: 0.525325357913971
z: 0.001180774997919798
","x: 0.47217485308647156
y: 0.5323031544685364
z: -6.026666596881114e-05
","x: 0.4671911895275116
y: 0.5362951755523682
z: -0.0014575717505067587
","x: 0.46336907148361206
y: 0.5394108295440674
z: -0.0026241436135023832
","x: 0.48295801877975464
y: 0.5321349501609802
z: -1.603959026397206e-05
","x: 0.47570255398750305
y: 0.5408680438995361
z: -0.0010837208246812224
","x: 0.47104474902153015
y: 0.5455666780471802
z: -0.00230620545335114
","x: 0.4673515856266022
y: 0.5492913722991943
z: -0.0032682467717677355
","x: 0.48795369267463684
y: 0.5366626381874084
z: -0.0016158593352884054
","x: 0.48220542073249817
y: 0.547841489315033
z: -0.0031902294140309095
","x: 0.478858083486557
y: 0.5544772148132324
z: -0.004827462136745453
","x: 0.47600123286247253
y: 0.5601070523262024
z: -0.006022752728313208
","x: 0.49404188990592957
y: 0.539379358291626
z: -0.0032936588395386934
","x: 0.49246275424957275
y: 0.5507163405418396
z: -0.005496868398040533
","x: 0.4919183850288391
y: 0.5583755970001221
z: -0.007036873139441013
","x: 0.49179673194885254
y: 0.5651353597640991
z: -0.008001341484487057
"
"x: 0.5026968121528625
y: 0.5090767741203308
z: 2.3214406397187304e-08
","x: 0.49444779753685
y: 0.5074144601821899
z: 0.00021406817540992051
","x: 0.4849947690963745
y: 0.5124523043632507
z: 0.000918456120416522
","x: 0.4797383248806
y: 0.517620325088501
z: 0.0012364448048174381
","x: 0.4765961170196533
y: 0.5221764445304871
z: 0.0016719609266147017
","x: 0.48211053013801575
y: 0.526921808719635
z: 0.0020763997454196215
","x: 0.4748297929763794
y: 0.5354906320571899
z: 0.001490603550337255
","x: 0.4703039526939392
y: 0.5405202507972717
z: 0.0006460073636844754
","x: 0.4670141935348511
y: 0.5443907976150513
z: -5.410714220488444e-05
","x: 0.48442527651786804
y: 0.5327436327934265
z: 0.0008823526441119611
","x: 0.4773164391517639
y: 0.5431311130523682
z: 0.0003861729346681386
","x: 0.4725901484489441
y: 0.5484461188316345
z: -0.0005817002383992076
","x: 0.468678742647171
y: 0.5527161359786987
z: -0.0012773636262863874
","x: 0.4876236319541931
y: 0.5367351174354553
z: -0.0005454816273413599
","x: 0.4812585711479187
y: 0.5471588969230652
z: -0.0012756658252328634
","x: 0.47682812809944153
y: 0.5524383187294006
z: -0.002124604070559144
","x: 0.4729599952697754
y: 0.5568795204162598
z: -0.0027563145849853754
","x: 0.4915126860141754
y: 0.5389211177825928
z: -0.0020093205384910107
","x: 0.48816967010498047
y: 0.5490480065345764
z: -0.002927373629063368
","x: 0.48589643836021423
y: 0.5550969243049622
z: -0.0031831262167543173
","x: 0.48395031690597534
y: 0.5601781606674194
z: -0.003265786450356245
"
"x: 0.5019609332084656
y: 0.5089312791824341
z: 3.8682124170463794e-08
","x: 0.49253153800964355
y: 0.506062388420105
z: -0.00032744675991125405
","x: 0.48316001892089844
y: 0.5108622908592224
z: -3.9721977373119444e-05
","x: 0.4780234396457672
y: 0.5151975154876709
z: -0.00019081836217083037
","x: 0.4754253923892975
y: 0.5181416273117065
z: -0.00039126258343458176
","x: 0.47903263568878174
y: 0.5254839062690735
z: 0.0012865648604929447
","x: 0.4717184007167816
y: 0.5325573682785034
z: 0.0003203586384188384
","x: 0.46705663204193115
y: 0.5363338589668274
z: -0.0009227870032191277
","x: 0.46346092224121094
y: 0.539151132106781
z: -0.001976711442694068
","x: 0.4824014902114868
y: 0.5320490598678589
z: 5.748494004365057e-05
","x: 0.47542932629585266
y: 0.5414099097251892
z: -0.0005732427816838026
","x: 0.47089698910713196
y: 0.5463579893112183
z: -0.0016997812781482935
","x: 0.46717414259910583
y: 0.5504077076911926
z: -0.002651843475177884
","x: 0.48732897639274597
y: 0.5364564657211304
z: -0.0015126107027754188
","x: 0.48154500126838684
y: 0.5474401116371155
z: -0.0025668409653007984
","x: 0.478019118309021
y: 0.5538199543952942
z: -0.004116584546864033
","x: 0.47495079040527344
y: 0.5591397285461426
z: -0.005353627726435661
","x: 0.4933609962463379
y: 0.539059579372406
z: -0.0031483403872698545
","x: 0.4917820990085602
y: 0.5502105355262756
z: -0.004794998560100794
","x: 0.4909900724887848
y: 0.5574314594268799
z: -0.0059854211285710335
","x: 0.4904886782169342
y: 0.5638271570205688
z: -0.006777606904506683
"
"x: 0.502155065536499
y: 0.508566677570343
z: 3.48287123586033e-08
","x: 0.4927128553390503
y: 0.5055723786354065
z: -0.00039707173709757626
","x: 0.4828674793243408
y: 0.510772705078125
z: 0.00012599652109201998
","x: 0.4774680435657501
y: 0.5157716274261475
z: 0.00029838510090485215
","x: 0.4745633900165558
y: 0.5192129015922546
z: 0.0004621981643140316
","x: 0.4793204367160797
y: 0.525060772895813
z: 0.001240378012880683
","x: 0.47190696001052856
y: 0.5324878096580505
z: 0.00046459317672997713
","x: 0.46721336245536804
y: 0.5364618301391602
z: -0.0006072340765967965
","x: 0.4636251926422119
y: 0.5393272638320923
z: -0.0015372324269264936
","x: 0.48274555802345276
y: 0.5317574739456177
z: 0.00024979375302791595
","x: 0.47571420669555664
y: 0.5414303541183472
z: -0.00027612439589574933
","x: 0.47119152545928955
y: 0.5464695692062378
z: -0.0013468689285218716
","x: 0.4674658477306366
y: 0.5506099462509155
z: -0.002228537807241082
","x: 0.4875120520591736
y: 0.5363749265670776
z: -0.0010396771831437945
","x: 0.4815044701099396
y: 0.547296941280365
z: -0.001981428125873208
","x: 0.47793903946876526
y: 0.5535060167312622
z: -0.003422807902097702
","x: 0.47479161620140076
y: 0.5588204264640808
z: -0.00456090085208416
","x: 0.4932306706905365
y: 0.5392083525657654
z: -0.002384832128882408
","x: 0.4911174476146698
y: 0.55008864402771
z: -0.003912762273102999
","x: 0.49011698365211487
y: 0.5570975542068481
z: -0.004975069314241409
","x: 0.48940524458885193
y: 0.5633496642112732
z: -0.0056465547531843185
"
"x: 0.5023766160011292
y: 0.5093358755111694
z: 2.3677628746554547e-08
","x: 0.4939822256565094
y: 0.5069187879562378
z: -0.00030163925839588046
","x: 0.48466750979423523
y: 0.5112988352775574
z: 8.603606693213806e-05
","x: 0.47947993874549866
y: 0.5159823894500732
z: 0.0001983420952456072
","x: 0.47659480571746826
y: 0.5201638340950012
z: 0.00043980980990454555
","x: 0.4816060960292816
y: 0.5266715884208679
z: 0.0016229476314038038
","x: 0.47476574778556824
y: 0.5358295440673828
z: 0.000924816878978163
","x: 0.4706495702266693
y: 0.5414091348648071
z: -1.7954946088138968e-05
","x: 0.4676915109157562
y: 0.5457998514175415
z: -0.0008046029834076762
","x: 0.48413339257240295
y: 0.5326660871505737
z: 0.0006214354070834816
","x: 0.4774295389652252
y: 0.5434334874153137
z: -0.00013303566083777696
","x: 0.47297403216362
y: 0.5492268800735474
z: -0.0013204161077737808
","x: 0.46931129693984985
y: 0.5539637207984924
z: -0.0021705012768507004
","x: 0.487390398979187
y: 0.5369591116905212
z: -0.0006319274543784559
","x: 0.48085543513298035
y: 0.5471389293670654
z: -0.0016016943845897913
","x: 0.47639375925064087
y: 0.5524910688400269
z: -0.0025896448642015457
","x: 0.47255435585975647
y: 0.5571156740188599
z: -0.003281056648120284
","x: 0.49117231369018555
y: 0.5395104289054871
z: -0.0019534556195139885
","x: 0.4869915246963501
y: 0.5490943193435669
z: -0.0030374310445040464
","x: 0.48408666253089905
y: 0.5549219250679016
z: -0.003384049516171217
","x: 0.48151665925979614
y: 0.5599881410598755
z: -0.003521967213600874
"
"x: 0.5019803047180176
y: 0.5084195733070374
z: 3.5654387886552286e-08
","x: 0.4925276041030884
y: 0.5055997967720032
z: 7.611283217556775e-05
","x: 0.4830462336540222
y: 0.5106381177902222
z: 0.0007134766783565283
","x: 0.47780343890190125
y: 0.5151688456535339
z: 0.0008999636629596353
","x: 0.4750620722770691
y: 0.5183228254318237
z: 0.0010460049379616976
","x: 0.4794659912586212
y: 0.5249766111373901
z: 0.001857337192632258
","x: 0.47207868099212646
y: 0.5321792960166931
z: 0.0012382820714265108
","x: 0.4673107862472534
y: 0.5362342000007629
z: 0.00024007017782423645
","x: 0.46376344561576843
y: 0.5392404794692993
z: -0.00066090322798118
","x: 0.48278719186782837
y: 0.5314857363700867
z: 0.0006353688077069819
","x: 0.4756881594657898
y: 0.5406249165534973
z: 0.00023564512957818806
","x: 0.47108134627342224
y: 0.5455670952796936
z: -0.0007817091536708176
","x: 0.46726715564727783
y: 0.5496150851249695
z: -0.0016633770428597927
","x: 0.4874764084815979
y: 0.5361369252204895
z: -0.0008821297669783235
","x: 0.4812418818473816
y: 0.5464751720428467
z: -0.0017346598906442523
","x: 0.4774339497089386
y: 0.5524729490280151
z: -0.003156327875331044
","x: 0.47411635518074036
y: 0.5574531555175781
z: -0.004317268263548613
","x: 0.4931720495223999
y: 0.5391878485679626
z: -0.0024263174273073673
","x: 0.4910891354084015
y: 0.549647331237793
z: -0.0038833371363580227
","x: 0.48998281359672546
y: 0.5564805269241333
z: -0.004972050432115793
","x: 0.4891917407512665
y: 0.5625429749488831
z: -0.005706842057406902
"
